sourceLanguage 	 targetLanguage 	 sourceText 	 targetText 	 conversationId 	 direction 	 tone 	 customerId
en 	 nl 	 Thank you for informing your concern. 	 Bedankt voor het informeren over je probleem. 	 61ba19c1355381ffa1cec677 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I'll surely help you with your draft disconnection issue. 	 Ik zal je zeker helpen met je probleem van de onderbroken draft. 	 61ba19c1355381ffa1cec677 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 As of now our servers are down and don't worry it'll be live again soon and for your draft disconnection I'm sharing an PRS-ORG article service tool. 	 Op dit moment zijn onze servers offline en maak je geen zorgen, ze zullen binnenkort weer online zijn. Voor je probleem met de onderbroken draft deel ik een PRS-ORG artikelservicetool. 	 61ba19c1355381ffa1cec677 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Use this tool after an hour to check your eligibility and if you're eligible  the tool will grant you a draft token in your account. 	 Gebruik deze tool na een uur om je in aanmerking te komen en als je in aanmerking komt, zal de tool je een Draft-token in je account toekennen. 	 61ba19c1355381ffa1cec677 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Here is the link of the PRS-ORG service tool-  URL 	 Hier is de link van de PRS-ORG service tool- URL 	 61ba19c1355381ffa1cec677 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Oke bedankt 	 Okay thanks 	 61ba19c1355381ffa1cec677 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wat als het niet lukt? 	 What if it doesn't work? 	 61ba19c1355381ffa1cec677 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I'm glad I was able to resolve your issue today! 	 Ik ben blij dat ik je probleem vandaag heb kunnen oplossen! 	 61ba19c1355381ffa1cec677 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Is there anything else I can help you with? 	 Is er nog iets waarmee ik je kan helpen? 	 61ba19c1355381ffa1cec677 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Neen bedankt fijna dag 	 no thanks have a nice day 	 61ba19c1355381ffa1cec677 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Fijne* 	 Nice* 	 61ba19c1355381ffa1cec677 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Take care! 	 Met vriendelijke groet, 	 61ba19c1355381ffa1cec677 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Thanks for contacting PRS-ORG Help! 	 Bedankt dat je contact hebt opgenomen met PRS-ORG Help. 	 61ba19c1355381ffa1cec677 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Have a good one. 	 Een fijne dag! 	 61ba19c1355381ffa1cec677 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Happy holidays!! 	 Fijne Feestdagen! 	 61ba19c1355381ffa1cec677 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Bedankt dat je contact hebt opgenomen met PRS-ORG Help! 	 Thank you for contacting PRS-ORG Help! 	 61fa8127415ee9299d65203a 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heet NAME-M. 	 My name is NAME-M. 	 61fa8127415ee9299d65203a 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wat is jouw voornaam, als ik het vragen mag? 	 What is your first name, if I may ask? 	 61fa8127415ee9299d65203a 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Hallo NAME-M 	 Hi NAME-M 	 61fa8127415ee9299d65203a 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 ben ik op de goede afdeeling voor wachtwoorden etc. ? 	 am I at the right department for passwords etc.? 	 61fa8127415ee9299d65203a 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Hello. 	 Hallo. 	 61fa8127415ee9299d65203a 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Nice to meet you Hope you are doing great. 	 Leuk je te spreken. Hoop dat het goed met je gaat. 	 61fa8127415ee9299d65203a 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Yes, please tell me how may I help you? 	 Ja, vertel me alsjeblieft hoe ik je kan helpen? 	 61fa8127415ee9299d65203a 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Zo ja dan ik heb een erover 	 If so, then I have a question about it. 	 61fa8127415ee9299d65203a 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Hello. 	 Hallo. 	 61fa8127415ee9299d65203a 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Nice to meet you, hope you are doing great. 	 Leuk je te ontmoeten, ik hoop dat het goed met je gaat. 	 61fa8127415ee9299d65203a 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Yes, please tell me how may I help you? 	 Ja, vertel me alsjeblieft hoe ik je kan helpen? 	 61fa8127415ee9299d65203a 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Want op mijn andere account wordt mijn wachtwoord de hele tijd gerest etc. 	 Because on my other account my password is being reset all the time etc. 	 61fa8127415ee9299d65203a 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Thank you for the information. 	 Bedankt voor de informatie. 	 61fa8127415ee9299d65203a 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Please do not worry I will certainly try to look for the best possible solution for your issue regarding your password getting reset all the time. 	 Maak je geen zorgen, ik zal zeker proberen te zoeken naar de best mogelijke oplossing voor je probleem met betrekking tot het opnieuw instellen van je wachtwoord. 	 61fa8127415ee9299d65203a 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 To start with please may I know the email associated with your PRS-ORG Account ? 	 Mag ik om te beginnen het e-mailadres weten dat aan je PRS-ORG-Account is gekoppeld? 	 61fa8127415ee9299d65203a 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 En moet naar mijn mail gaan om de hele tijd mijn wachtwoord te veranderen 	 And have to go to my mail to change my password all the time 	 61fa8127415ee9299d65203a 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Oh wacht 	 Oh wait 	 61fa8127415ee9299d65203a 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 het werkt al 	 it already works 	 61fa8127415ee9299d65203a 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 sorry voor uw tijdverspilling 	 sorry for wasting your time 	 61fa8127415ee9299d65203a 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 No worries, glad your issue resolved automatically and please save the link below for future references if you want to update any information on your PRS-ORG Account. 	 Geen zorgen, blij dat je probleem automatisch is opgelost en sla de onderstaande link op voor toekomstige referenties als je informatie op je PRS-ORG-Account wilt bijwerken. 	 61fa8127415ee9299d65203a 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 URL . 	 URL . 	 61fa8127415ee9299d65203a 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Is there anything else I can assist you with? 	 Kan ik je verder nog ergens mee helpen? 	 61fa8127415ee9299d65203a 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Bedankt dat je contact hebt opgenomen met PRS-ORG Help! 	 Thank you for contacting PRS-ORG Help! 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heet NAME-M. 	 My name is NAME-M. 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wat is jouw voornaam, als ik het vragen mag? 	 What is your first name, if I may ask? 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Dag NAME-M, mijn naam is NAME-M 	 Hi NAME-M, my name is NAME-M 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Nice to meet you, NAME-M. 	 Leuk je te ontmoeten NAME-M. 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I hope you are doing good. 	 Ik hoop dat het goed met je gaat. 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 How may I assist you today? 	 Hoe kan ik je vandaag helpen? 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ja het gaat zeker goed dank je wel 	 Yes it's fine thank you 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heb zojuist met NAME-M gesproken over een issue met mijn PRS-ORG, ik had enorm lage FPS 	 I just spoke to NAME-M about an issue with my PRS-ORG, I had very low FPS 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heb zijn oplossingen net geprobeerd 	 I just tried his solutions 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 En ik wilde jullie eigenlijk nog even bedanken omdat mijn PRS-ORG nu (na weken) eindelijk weer werkt 	 And I actually wanted to thank you because my Apex is now (after weeks) finally working again 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Sorry als dit niet helemaal de juiste weg is om dit via de chat te doen, maar super super bedankt voor  jullie hulp! 	 Sorry if this isn't quite the right way to do this via chat, but thank you so much for your help! 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I am glade to know that you can play. 	 Ik ben blij om te horen dat je kunt spelen. 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I can realize your association with PRS-ORG. 	 Ik kan me bewust zijn van je associatie met PRS-ORG. 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 And I appreciate you for that. 	 En daar waardeer ik je voor. 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I hope you should not see such issues again. 	 Ik hoop dat je dergelijke problemen niet opnieuw zal zien. 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 I will surely let NAME-M know about it that your issue has been resolved. 	 Ik zal NAME-M het laten weten dat je probleem is opgelost. 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 ja dank je wel, gaat goed komen. 	 Yes thank you, should be fine 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Veel succes nog met werken! 	 Good luck with your work! 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Jullie zijn toppers, erg bedankt 	 You are the best, thank you very much 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Please let me know if you have any other issues? 	 Laat het me weten als je nog andere problemen hebt? 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 zal ik doen 	 Will do 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Thank you for the appreciation. 	 Bedankt voor de waardering. 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 It was nice talking to you and assist you today. 	 Het was leuk om met je te praten en je vandaag te helpen. 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Thank you for contacting PRS-ORG Help. 	 Bedankt dat je contact met PRS-ORG Help hebt opgenomen. 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 For any queries with PRS-ORG games, you can always contact us. 	 Voor vragen over PRS-ORG-games kun je altijd contact met ons opnemen. 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Goodbye, take care. 	 Tot ziens. 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Have a great day, mate! 	 Fijne dag, vriend! 	 61b8d77d27ba33349714baf3 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Tot ziens, fijne dag! 	 Goodbye, have a nice day! 	 61b8d77d27ba33349714baf3 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Bedankt dat je contact hebt opgenomen met PRS-ORG Help! 	 Thank you for contacting PRS-ORG Help! 	 61939ea73f89753c30e787cd 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heet NAME-N. 	 My name is NAME-N. 	 61939ea73f89753c30e787cd 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Wat is jouw voornaam, als ik het vragen mag? 	 What is your first name, if I may ask? 	 61939ea73f89753c30e787cd 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Nice to meet you, hope you are doing good today. 	 Leuk je te spreken, ik hoop dat het goed met je gaat vandaag. 	 61939ea73f89753c30e787cd 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 It seems you’re experiencing some issues with PRS-ORG. 	 Het lijkt erop dat je problemen ondervindt met PRS-ORG. 	 61939ea73f89753c30e787cd 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Could you tell me more about it? 	 Kun je me er meer over vertellen? 	 61939ea73f89753c30e787cd 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heb een probleem met de transfer markt kunt u me daarbij helpen alstublieft? 	 I have a problem with the transfer market can you help me please? 	 61939ea73f89753c30e787cd 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik heb een probleem met de transfer markt kunt u me daarbij helpen alstublieft? 	 I have a problem with the transfer market can you help me please? 	 61939ea73f89753c30e787cd 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Please elaborate the issue, instead of copying and pasting the same. 	 Gelieve het probleem verder uit te leggen, in plaats van hetzelfde te kopiëren en plakken. 	 61939ea73f89753c30e787cd 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 What issues are you facing with the transfer market? 	 Welke problemen ondervindt je met de Transfermarkt? 	 61939ea73f89753c30e787cd 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ik ben helaas zonder reden verbannen van de transfermarkt 	 I have been banned from the transfer market for no reason 	 61939ea73f89753c30e787cd 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Graag zou ik willen dat ik weer lekker met plezier PRS-ORG kan spelen 	 I would like to be able to enjoy playing PRS-ORG again 	 61939ea73f89753c30e787cd 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Oh! 	 Oh! 	 61939ea73f89753c30e787cd 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 That does not sound good. 	 Dat klinkt niet goed. 	 61939ea73f89753c30e787cd 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Let me see how I can help you with disputing the ban on the account/game. 	 Ik zal kijken hoe ik je kan helpen bij het betwisten van de ban op het account/het spel. 	 61939ea73f89753c30e787cd 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Here's what we're going to do today: We'll get your account details and send them to our Terms of Service team to investigate the case. 	 Dit gaan we vandaag doen: We halen je accountgegevens op en sturen deze naar ons Dienstvoorwaarden team om de zaak te onderzoeken. 	 61939ea73f89753c30e787cd 	 agent 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 Is that okay with you? 	 Is dat goed? 	 61939ea73f89753c30e787cd 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Zou ik zelf contact op kunnen nemen inverband omdat dit account niet verbonden in met de ps4 gegevens 	 Could I contact them myself because this account is not connected to the PS4 data 	 61939ea73f89753c30e787cd 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Ook kan ik aan u mijn gegevens doen? 	 Or can I send you my data instead? 	 61939ea73f89753c30e787cd 	 customer 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 Zodat u ze kan sturen? 	 So you can send it? 	 61939ea73f89753c30e787cd 	 customer 	 informal 	 0015800001EMz0vAAD
en 	 nl 	 May I know the email address associated with your PRS-ORG account? 	 Mag ik het e-mailadres weten dat is gekoppeld aan je PRS-ORG-Account? 	 61939ea73f89753c30e787cd 	 agent 	 informal 	 0015800001EMz0vAAD
nl 	 en 	 purchasing 	 purchasing 	 61051ccd16a43305df551bbb 	 customer 	 formal 	 0015800000kvHb9AAE
nl 	 en 	 PRS-ORG via URL 	 PRS-ORG via URL 	 61051ccd16a43305df551bbb 	 customer 	 formal 	 0015800000kvHb9AAE
en 	 nl 	 Thank you for the information. 	 Bedankt voor de informatie. 	 61051ccd16a43305df551bbb 	 agent 	 formal 	 0015800000kvHb9AAE
en 	 nl 	 I will be more than happy to assist you. 	 Ik help u graag verder. 	 61051ccd16a43305df551bbb 	 agent 	 formal 	 0015800000kvHb9AAE
en 	 nl 	 How can I help you today? 	 Hoe kan ik u vandaag helpen? 	 61051ccd16a43305df551bbb 	 agent 	 formal 	 0015800000kvHb9AAE
nl 	 en 	 Dag NAME-M, het is eigenlijk heel simpel. 	 Hi NAME-M, it's actually quite simple. 	 61051ccd16a43305df551bbb 	 customer 	 formal 	 0015800000kvHb9AAE
nl 	 en 	 Ik ben gewoon opzoek naar een nieuwe sleepcover voor mijn PRS-ORG en kan die  nergens vinden. 	 I'm just looking for a new sleep cover for my PRS-ORG and can't find it anywhere. 	 61051ccd16a43305df551bbb 	 customer 	 formal 	 0015800000kvHb9AAE
nl 	 en 	 Kan ik die bij jullie nog kopen en hoe dan? 	 Can I still buy it from you and how? 	 61051ccd16a43305df551bbb 	 customer 	 formal 	 0015800000kvHb9AAE
en 	 nl 	 Let me check if we have sleepcovers available in our store. 	 Laat me controleren of we Sleepcovers beschikbaar hebben in onze winkel. 	 61051ccd16a43305df551bbb 	 agent 	 formal 	 0015800000kvHb9AAE
en 	 nl 	 one moment please. 	 een ogenblik alstublieft 	 61051ccd16a43305df551bbb 	 agent 	 formal 	 0015800000kvHb9AAE
en 	 nl 	 Thank you for your patience. 	 Bedankt voor uw geduld. 	 61051ccd16a43305df551bbb 	 agent 	 formal 	 0015800000kvHb9AAE
en 	 nl 	 We only have for the PRS-ORG but not for the PRS-ORG. 	 We hebben alleen voor de PRS-ORG maar niet voor de PRS-ORG. 	 61051ccd16a43305df551bbb 	 agent 	 formal 	 0015800000kvHb9AAE
en 	 nl 	 you can find the cover in other online stores or places that sell eBooks devices and accessories. 	 U vindt de omslag in andere online winkels of plaatsen die e-books apparaten en Toebehoren verkopen. 	 61051ccd16a43305df551bbb 	 agent 	 formal 	 0015800000kvHb9AAE
nl 	 en 	 Ik vind nergens een originele PRS-ORG sleepcover. 	 I can't find an original PRS-ORG sleep cover anywhere. 	 61051ccd16a43305df551bbb 	 customer 	 formal 	 0015800000kvHb9AAE
nl 	 en 	 Helaas dan, ik had gehoopt dat PRS-ORG zelf ze nog zou hebben. 	 Unfortunately, I had hoped that PRS-ORG himself would still have them. 	 61051ccd16a43305df551bbb 	 customer 	 formal 	 0015800000kvHb9AAE
nl 	 en 	 Bedankt. 	 Thank you. 	 61051ccd16a43305df551bbb 	 customer 	 formal 	 0015800000kvHb9AAE
en 	 nl 	 Is there anything else I can help you with? 	 Kan ik u verder nog ergens mee helpen? 	 61051ccd16a43305df551bbb 	 agent 	 formal 	 0015800000kvHb9AAE
nl 	 en 	 Ik kan niet inloggen, herkend mijn email niet. 	 I can't log in, didn't recognize my email. 	 6058dcf27fec44a2612eecf8 	 customer 	 formal 	 0015800000kvHb9AAE
nl 	 en 	 Kan ook geenwachtwoord vergetendoen. 	 Also can't receive it through 'forgot my password' 	 6058dcf27fec44a2612eecf8 	 customer 	 formal 	 0015800000kvHb9AAE
nl 	 en 	 Account maken lukt ook niet 	 Creating an account is also not possible 	 6058dcf27fec44a2612eecf8 	 customer 	 formal 	 0015800000kvHb9AAE
nl 	 en 	 EMAIL 	 EMAIL 	 6058dcf27fec44a2612eecf8 	 customer 	 formal 	 0015800000kvHb9AAE
nl 	 en 	 Nog nooit wat gekocht bij jullie 	 Never bought anything from you 	 6058dcf27fec44a2612eecf8 	 customer 	 formal 	 0015800000kvHb9AAE
en 	 nl 	 Thank you for the information provided, I hope you are doing fine. 	 Bedankt voor de verstrekte informatie. Ik hoop dat alles goed met u gaat. 	 6058dcf27fec44a2612eecf8 	 agent 	 formal 	 0015800000kvHb9AAE
en 	 nl 	 Please let me verify your PRS-ORG account. 	 Laat me uw PRS-ORG-account verifiëren. 	 6058dcf27fec44a2612eecf8 	 agent 	 formal 	 0015800000kvHb9AAE
